Date,Oil,Adjusted Close,,Date,
8/13/2012,92.76,1402.8,,8/9/2012,0
8/10/2012,92.94,1402.22,,8/8/2012,0
8/9/2012,93.39,1401.35,,8/7/2012,0
8/8/2012,93.39,1394.23,,8/6/2012,0
8/7/2012,93.68,1390.99,,8/3/2012,0
8/6/2012,92.3,1365,,8/2/2012,0
8/3/2012,91.4,1375.32,,8/1/2012,0
8/2/2012,87.22,1379.32,,7/31/2012,0
8/1/2012,88.99,1385.3,,7/30/2012,0
7/31/2012,88.08,1385.97,,7/27/2012,0
7/30/2012,89.8,1360.02,,7/26/2012,0
7/27/2012,90.13,1337.89,,7/25/2012,0
7/26/2012,89.4,1338.31,,7/24/2012,0
7/25/2012,88.8,1350.52,,7/23/2012,0
7/24/2012,88.28,1362.66,,7/20/2012,0
7/23/2012,87.77,1376.51,,7/19/2012,0
7/20/2012,91.56,1372.78,,7/18/2012,0
7/19/2012,92.78,1363.67,,7/17/2012,0
7/18/2012,89.88,1353.64,,7/16/2012,0
7/17/2012,89.07,1356.78,,7/13/2012,0
7/16/2012,88.41,1334.76,,7/12/2012,0
7/13/2012,87.15,1341.45,,7/11/2012,0
7/12/2012,86.02,1341.47,,7/10/2012,0
7/11/2012,85.88,1352.46,,7/9/2012,0
7/10/2012,83.92,1354.68,,7/6/2012,0
7/9/2012,85.93,1367.58,,7/5/2012,0
7/6/2012,84.37,1374.02,,7/3/2012,0
7/5/2012,87.11,1365.51,,7/2/2012,0
7/3/2012,87.74,1362.16,,6/29/2012,0
7/2/2012,83.72,1329.04,,6/28/2012,0
6/29/2012,85.04,1331.85,,6/27/2012,0
6/28/2012,77.72,1319.99,,6/26/2012,0
6/27/2012,80.27,1313.72,,6/25/2012,0
6/26/2012,79.34,1335.02,,6/22/2012,0
6/25/2012,78.76,1325.51,,6/21/2012,0
6/22/2012,79.33,1355.69,,6/20/2012,0
6/21/2012,77.91,1357.98,,6/19/2012,0
6/20/2012,81.06,1344.78,,6/18/2012,0
6/19/2012,83.99,1342.84,,6/15/2012,0
6/18/2012,83.26,1329.1,,6/14/2012,0
6/15/2012,84.03,1314.88,,6/13/2012,0
6/14/2012,83.83,1324.18,,6/12/2012,0
6/13/2012,82.56,1308.93,,6/11/2012,0
6/12/2012,83.35,1325.66,,6/8/2012,0
6/11/2012,82.58,1314.99,,6/7/2012,0
6/8/2012,84.08,1315.13,,6/6/2012,0
6/7/2012,84.78,1285.5,,6/5/2012,0
6/6/2012,85.05,1278.18,,6/4/2012,0
6/5/2012,84.31,1278.04,,6/1/2012,0
6/4/2012,83.95,1310.33,,5/31/2012,0
6/1/2012,83.17,1313.32,,5/30/2012,0
5/31/2012,86.52,1332.42,,5/29/2012,0
5/30/2012,87.79,1317.82,,5/25/2012,0
5/29/2012,90.75,1320.68,,5/24/2012,0
5/25/2012,90.64,1318.86,,5/23/2012,0
5/24/2012,90.36,1316.63,,5/22/2012,0
5/23/2012,89.4,1315.99,,5/21/2012,0
5/22/2012,91.44,1295.22,,5/18/2012,0
5/21/2012,92.57,1304.86,,5/17/2012,0
5/18/2012,91.51,1324.8,,5/16/2012,0
5/17/2012,92.53,1330.66,,5/15/2012,0
5/16/2012,92.78,1338.35,,5/14/2012,0
5/15/2012,93.97,1353.39,,5/11/2012,0
5/14/2012,94.75,1357.99,,5/10/2012,0
5/11/2012,96.03,1354.58,,5/9/2012,0
5/10/2012,97.1,1363.72,,5/8/2012,0
5/9/2012,96.8,1369.58,,5/7/2012,0
5/8/2012,97.13,1369.1,,5/4/2012,0
5/7/2012,97.86,1391.57,,5/3/2012,0
5/4/2012,98.49,1402.31,,5/2/2012,0
5/3/2012,102.56,1405.82,,5/1/2012,0
5/2/2012,105.25,1397.91,,4/30/2012,0
5/1/2012,106.17,1403.36,,4/27/2012,0
4/30/2012,104.89,1399.98,,4/26/2012,0
4/27/2012,104.86,1390.69,,4/25/2012,0
4/26/2012,104.56,1371.97,,4/24/2012,0
4/25/2012,103.72,1366.94,,4/23/2012,0
4/24/2012,103.1,1378.53,,4/20/2012,0
4/23/2012,102.68,1376.92,,4/19/2012,0
4/20/2012,103.58,1385.14,,4/18/2012,0
4/19/2012,102.38,1390.78,,4/17/2012,0
4/18/2012,102.65,1369.57,,4/16/2012,0
4/17/2012,104.23,1370.26,,4/13/2012,0
4/16/2012,102.92,1387.57,,4/12/2012,0
4/13/2012,102.84,1368.71,,4/11/2012,0
4/12/2012,103.69,1358.59,,4/10/2012,0
4/11/2012,102.66,1382.2,,4/9/2012,0
4/10/2012,101.12,1398.08,,4/5/2012,0
4/9/2012,102.45,1398.96,,4/4/2012,0
4/5/2012,103.29,1413.38,,4/3/2012,0
4/4/2012,101.53,1419.04,,4/2/2012,0
4/3/2012,104.02,1408.47,,3/30/2012,0
4/2/2012,105.25,1403.28,,3/29/2012,0
3/30/2012,103.03,1405.54,,3/28/2012,0
3/29/2012,102.79,1412.52,,3/27/2012,0
3/28/2012,105.4,1416.51,,3/26/2012,0
3/27/2012,107.32,1397.11,,3/23/2012,0
3/26/2012,107.07,1392.78,,3/22/2012,0
3/23/2012,106.43,1402.89,,3/21/2012,0
3/22/2012,104.98,1405.52,,3/20/2012,0
3/21/2012,106.87,1409.75,,3/19/2012,0
3/20/2012,105.68,1404.17,,3/16/2012,0
3/19/2012,108.09,1402.6,,3/15/2012,0
3/16/2012,107.03,1394.28,,3/14/2012,0
3/15/2012,105.19,1395.95,,3/13/2012,0
3/14/2012,105.49,1371.09,,3/12/2012,0
3/13/2012,106.7,1370.87,,3/9/2012,0
3/12/2012,106.34,1365.91,,3/8/2012,0
3/9/2012,107.4,1352.63,,3/7/2012,0
3/8/2012,106.65,1343.36,,3/6/2012,0
3/7/2012,106.16,1364.33,,3/5/2012,0
3/6/2012,104.71,1369.63,,3/2/2012,0
3/5/2012,106.7,1374.09,,3/1/2012,0
3/2/2012,106.68,1365.68,,2/29/2012,0
3/1/2012,108.76,1372.18,,2/28/2012,0
2/29/2012,107.08,1367.59,,2/27/2012,0
2/28/2012,106.59,1365.74,,2/24/2012,0
2/27/2012,108.49,1363.46,,2/23/2012,0
2/24/2012,109.39,1357.66,,2/22/2012,0
2/23/2012,107.44,1362.21,,2/21/2012,0
2/22/2012,105.99,1361.23,,2/17/2012,0
2/21/2012,105.88,1358.04,,2/16/2012,0
2/17/2012,103.27,1343.23,,2/15/2012,0
2/16/2012,102.33,1350.5,,2/14/2012,0
2/15/2012,101.82,1351.77,,2/13/2012,0
2/14/2012,100.82,1342.64,,2/10/2012,0
2/13/2012,100.39,1351.95,,2/9/2012,0
2/10/2012,98.68,1349.96,,2/8/2012,0
2/9/2012,99.88,1347.05,,2/7/2012,0
2/8/2012,98.8,1344.33,,2/6/2012,0
2/7/2012,98.55,1344.9,,2/3/2012,0
2/6/2012,96.89,1325.54,,2/2/2012,0
2/3/2012,97.8,1324.09,,2/1/2012,0
2/2/2012,96.36,1312.41,,1/31/2012,0
2/1/2012,97.63,1313.01,,1/30/2012,0
1/31/2012,98.46,1316.33,,1/27/2012,0
1/30/2012,98.75,1318.43,,1/26/2012,0
1/27/2012,99.47,1326.06,,1/25/2012,0
1/26/2012,99.76,1314.65,,1/24/2012,0
1/25/2012,99.23,1316,,1/23/2012,0
1/24/2012,98.84,1315.38,,1/20/2012,0
1/23/2012,99.47,1314.5,,1/19/2012,0
1/20/2012,98.15,1308.04,,1/18/2012,0
1/19/2012,100.32,1293.67,,1/17/2012,0
1/18/2012,100.61,1289.09,,1/13/2012,0
1/17/2012,100.7,1295.5,,1/12/2012,0
1/13/2012,98.69,1292.48,,1/11/2012,0
1/12/2012,99.03,1292.08,,1/10/2012,0
1/11/2012,100.89,1280.7,,1/9/2012,0
1/10/2012,102.24,1277.81,,1/6/2012,0
1/9/2012,101.31,1281.06,,1/5/2012,0
1/6/2012,101.56,1277.3,,1/4/2012,0
1/5/2012,101.81,1277.06,,1/3/2012,0
1/4/2012,103.22,1257.6,,12/30/2011,0
1/3/2012,102.96,1263.02,,12/29/2011,0
12/30/2011,98.83,1249.64,,12/28/2011,0
12/29/2011,99.68,1265.43,,12/27/2011,0
12/28/2011,99.44,1265.33,,12/23/2011,0
12/27/2011,101.29,1254,,12/22/2011,0
12/23/2011,99.72,1243.72,,12/21/2011,0
12/22/2011,99.42,1241.3,,12/20/2011,0
12/21/2011,98.54,1205.35,,12/19/2011,0
12/20/2011,97.16,1219.66,,12/16/2011,0
12/19/2011,93.86,1215.75,,12/15/2011,0
12/16/2011,93.55,1211.82,,12/14/2011,0
12/15/2011,93.84,1225.73,,12/13/2011,0
12/14/2011,94.92,1236.47,,12/12/2011,0
12/13/2011,100.24,1255.19,,12/9/2011,0
12/12/2011,97.77,1234.35,,12/8/2011,0
12/9/2011,99.4,1261.01,,12/7/2011,0
12/8/2011,98.35,1258.47,,12/6/2011,0
12/7/2011,100.45,1257.08,,12/5/2011,0
12/6/2011,101.25,1244.28,,12/2/2011,0
12/5/2011,100.94,1244.58,,12/1/2011,0
12/2/2011,100.97,1246.96,,11/30/2011,0
12/1/2011,100.2,1195.19,,11/29/2011,0
11/30/2011,100.36,1192.55,,11/28/2011,0
11/29/2011,99.79,1158.67,,11/25/2011,0
11/28/2011,98.21,1161.79,,11/23/2011,0
11/25/2011,96.91,1188.04,,11/22/2011,0
11/23/2011,96.16,1192.98,,11/21/2011,0
11/22/2011,97.76,1215.65,,11/18/2011,0
11/21/2011,96.73,1216.13,,11/17/2011,0
11/18/2011,97.67,1236.91,,11/16/2011,0
11/17/2011,98.82,1257.81,,11/15/2011,0
11/16/2011,102.59,1251.78,,11/14/2011,0
11/15/2011,99.37,1263.85,,11/11/2011,0
11/14/2011,98.14,1239.7,,11/10/2011,0
11/11/2011,98.99,1229.1,,11/9/2011,0
11/10/2011,97.78,1275.92,,11/8/2011,0
11/9/2011,95.74,1261.12,,11/7/2011,0
11/8/2011,96.8,1253.23,,11/4/2011,0
11/7/2011,95.52,1261.15,,11/3/2011,0
11/4/2011,94.26,1237.9,,11/2/2011,0
11/3/2011,94.07,1218.28,,11/1/2011,0
11/2/2011,92.51,1253.3,,10/31/2011,0
11/1/2011,92.19,1285.09,,10/28/2011,0
10/31/2011,93.19,1284.59,,10/27/2011,0
10/28/2011,93.32,1242,,10/26/2011,0
10/27/2011,93.96,1229.05,,10/25/2011,0
10/26/2011,90.2,1254.19,,10/24/2011,0
10/25/2011,92.98,1238.25,,10/21/2011,0
10/24/2011,91.12,1215.39,,10/20/2011,0
10/21/2011,87.19,1209.88,,10/19/2011,0
10/20/2011,86.07,1225.38,,10/18/2011,0
10/19/2011,86.11,1200.86,,10/17/2011,0
10/18/2011,88.34,1224.58,,10/14/2011,0
10/17/2011,86.38,1203.66,,10/13/2011,0
10/14/2011,86.8,1207.25,,10/12/2011,0
10/13/2011,83.96,1195.54,,10/11/2011,0
10/12/2011,85.3,1194.89,,10/10/2011,0
10/11/2011,85.54,1155.46,,10/7/2011,0
10/10/2011,85.14,1164.97,,10/6/2011,0
10/7/2011,82.7,1144.03,,10/5/2011,0
10/6/2011,82.32,1123.95,,10/4/2011,0
10/5/2011,79.41,1099.23,,10/3/2011,0
10/4/2011,75.4,1131.42,,9/30/2011,0
10/3/2011,77.34,1160.4,,9/29/2011,0
9/30/2011,78.93,1151.06,,9/28/2011,0
9/29/2011,81.87,1175.38,,9/27/2011,0
9/28/2011,80.94,1162.95,,9/26/2011,0
9/27/2011,84.18,1136.43,,9/23/2011,0
9/26/2011,79.97,1129.56,,9/22/2011,0
9/23/2011,79.58,1166.76,,9/21/2011,0
9/22/2011,80.29,1202.09,,9/20/2011,0
9/21/2011,85.77,1204.09,,9/19/2011,0
9/20/2011,86.92,1216.01,,9/16/2011,0
9/19/2011,85.7,1209.11,,9/15/2011,0
9/16/2011,87.96,1188.68,,9/14/2011,0
9/15/2011,89.4,1172.87,,9/13/2011,0
9/14/2011,88.91,1162.27,,9/12/2011,0
9/13/2011,90.21,1154.23,,9/9/2011,0
9/12/2011,88.19,1185.9,,9/8/2011,0
9/9/2011,87.24,1198.62,,9/7/2011,0
9/8/2011,89.05,1165.24,,9/6/2011,0
9/7/2011,89.34,1173.97,,9/2/2011,0
9/6/2011,85.99,1204.42,,9/1/2011,0
9/2/2011,86.45,1218.89,,8/31/2011,0
9/1/2011,88.93,1212.92,,8/30/2011,0
8/31/2011,88.81,1210.08,,8/29/2011,0
8/30/2011,88.9,1176.8,,8/26/2011,0
8/29/2011,87.27,1159.27,,8/25/2011,0
8/26/2011,85.37,1177.6,,8/24/2011,0
8/25/2011,85.15,1162.35,,8/23/2011,0
8/24/2011,84.99,1123.82,,8/22/2011,0
8/23/2011,85.35,1123.53,,8/19/2011,0
8/22/2011,84.42,1140.65,,8/18/2011,0
8/19/2011,82.33,1193.89,,8/17/2011,0
8/18/2011,82.38,1192.76,,8/16/2011,0
8/17/2011,87.58,1204.49,,8/15/2011,0
8/16/2011,86.65,1178.81,,8/12/2011,0
8/15/2011,87.88,1172.64,,8/11/2011,0
8/12/2011,85.19,1120.76,,8/10/2011,0
8/11/2011,85.48,1172.53,,8/9/2011,0
8/10/2011,83.05,1119.46,,8/8/2011,0
8/9/2011,79.32,1199.38,,8/5/2011,0
8/8/2011,81.27,1200.07,,8/4/2011,0
8/5/2011,86.89,1260.34,,8/3/2011,0
8/4/2011,86.75,1254.05,,8/2/2011,0
8/3/2011,91.87,1286.94,,8/1/2011,0
8/2/2011,93.78,1292.28,,7/29/2011,0
8/1/2011,94.98,1300.67,,7/28/2011,0
7/29/2011,95.68,1304.89,,7/27/2011,0
7/28/2011,97.48,1331.94,,7/26/2011,0
7/27/2011,97.4,1337.43,,7/25/2011,0
7/26/2011,99.61,1345.02,,7/22/2011,0
7/25/2011,98.97,1343.8,,7/21/2011,0
7/22/2011,99.53,1325.84,,7/20/2011,0
7/21/2011,98.96,1326.73,,7/19/2011,0
7/20/2011,98.11,1305.44,,7/18/2011,0
7/19/2011,97.49,1316.14,,7/15/2011,0
7/18/2011,95.94,1308.87,,7/14/2011,0
7/15/2011,97.24,1317.72,,7/13/2011,0
7/14/2011,95.75,1313.64,,7/12/2011,0
7/13/2011,98.04,1319.49,,7/11/2011,0
7/12/2011,97.41,1343.8,,7/8/2011,0
7/11/2011,95.16,1353.22,,7/7/2011,0
7/8/2011,96.2,1339.22,,7/6/2011,0
7/7/2011,98.7,1337.88,,7/5/2011,0
7/6/2011,96.67,1339.67,,7/1/2011,0
7/5/2011,96.92,1320.64,,6/30/2011,0
7/1/2011,94.81,1307.41,,6/29/2011,0
6/30/2011,95.3,1296.67,,6/28/2011,0
6/29/2011,94.85,1280.1,,6/27/2011,0
6/28/2011,92.9,1268.45,,6/24/2011,0
6/27/2011,90.65,1283.5,,6/23/2011,0
6/24/2011,90.89,1287.14,,6/22/2011,0
6/23/2011,90.7,1295.52,,6/21/2011,0
6/22/2011,94.96,1278.36,,6/20/2011,0
6/21/2011,93.7,1271.5,,6/17/2011,0
6/20/2011,93.23,1267.64,,6/16/2011,0
6/17/2011,93.02,1265.42,,6/15/2011,0
6/16/2011,94.95,1287.87,,6/14/2011,0
6/15/2011,94.83,1271.83,,6/13/2011,0
6/14/2011,99.37,1270.98,,6/10/2011,0
6/13/2011,97.2,1289,,6/9/2011,0
6/10/2011,99.3,1279.56,,6/8/2011,0
6/9/2011,101.95,1284.94,,6/7/2011,0
6/8/2011,100.77,1286.17,,6/6/2011,0
6/7/2011,99.18,1300.16,,6/3/2011,0
6/6/2011,99.07,1312.94,,6/2/2011,0
6/3/2011,100.28,1314.55,,6/1/2011,0
6/2/2011,100.41,1345.2,,5/31/2011,0
6/1/2011,100.3,1331.1,,5/27/2011,0
5/31/2011,102.7,1325.69,,5/26/2011,0
5/27/2011,100.58,1320.47,,5/25/2011,0
5/26/2011,100.18,1316.28,,5/24/2011,0
5/25/2011,100.78,1317.37,,5/23/2011,0
5/24/2011,99.13,1333.27,,5/20/2011,0
5/23/2011,97.06,1343.6,,5/19/2011,0
5/20/2011,99.15,1340.68,,5/18/2011,0
5/19/2011,97.99,1328.98,,5/17/2011,0
5/18/2011,99.52,1329.47,,5/16/2011,0
5/17/2011,96.4,1337.77,,5/13/2011,0
5/16/2011,96.91,1348.65,,5/12/2011,0
5/13/2011,99.21,1342.08,,5/11/2011,0
5/12/2011,98.53,1357.16,,5/10/2011,0
5/11/2011,97.88,1346.29,,5/9/2011,0
5/10/2011,103.39,1340.2,,5/6/2011,0
5/9/2011,100.32,1335.1,,5/5/2011,0
5/6/2011,96.87,1347.32,,5/4/2011,0
5/5/2011,99.89,1356.62,,5/3/2011,0
5/4/2011,108.79,1361.22,,5/2/2011,0
5/3/2011,110.6,1363.61,,4/29/2011,0
5/2/2011,113.03,1360.48,,4/28/2011,0
4/29/2011,113.39,1355.66,,4/27/2011,0
4/28/2011,112.38,1347.24,,4/26/2011,0
4/27/2011,112.31,1335.25,,4/25/2011,0
4/26/2011,111.72,1337.38,,4/21/2011,0
4/25/2011,111.68,1330.36,,4/20/2011,0
4/21/2011,111.72,1312.62,,4/19/2011,0
4/20/2011,110.84,1305.14,,4/18/2011,0
4/19/2011,107.18,1319.68,,4/15/2011,0
4/18/2011,106.7,1314.52,,4/14/2011,0
4/15/2011,109.17,1314.41,,4/13/2011,0
4/14/2011,107.73,1314.16,,4/12/2011,0
4/13/2011,106.6,1324.46,,4/11/2011,0
4/12/2011,105.75,1328.17,,4/8/2011,0
4/11/2011,109.5,1333.51,,4/7/2011,0
4/8/2011,112.27,1335.54,,4/6/2011,0
4/7/2011,109.82,1332.63,,4/5/2011,0
4/6/2011,108.38,1332.87,,4/4/2011,0
4/5/2011,107.82,1332.41,,4/1/2011,0
4/4/2011,108.14,1325.83,,3/31/2011,0
4/1/2011,107.55,1328.26,,3/30/2011,0
3/31/2011,106.19,1319.44,,3/29/2011,0
3/30/2011,103.8,1310.19,,3/28/2011,0
3/29/2011,104.34,1313.8,,3/25/2011,0
3/28/2011,103.54,1309.66,,3/24/2011,0
3/25/2011,104.89,1297.54,,3/23/2011,0
3/24/2011,105.04,1293.77,,3/22/2011,0
3/23/2011,105.21,1298.38,,3/21/2011,0
3/22/2011,104.53,1279.21,,3/18/2011,0
3/21/2011,102.36,1273.72,,3/17/2011,0
3/18/2011,101.06,1256.88,,3/16/2011,0
3/17/2011,101.47,1281.87,,3/15/2011,0
3/16/2011,97.99,1296.39,,3/14/2011,0
3/15/2011,97.23,1304.28,,3/11/2011,0
3/14/2011,101.2,1295.11,,3/10/2011,0
3/11/2011,101.14,1320.02,,3/9/2011,0
3/10/2011,102.73,1321.82,,3/8/2011,0
3/9/2011,104.39,1310.13,,3/7/2011,0
3/8/2011,105.06,1321.15,,3/4/2011,0
3/7/2011,105.37,1330.97,,3/3/2011,0
3/4/2011,104.34,1308.44,,3/2/2011,0
3/3/2011,101.92,1306.33,,3/1/2011,0
3/2/2011,102.27,1327.22,,2/28/2011,0
3/1/2011,99.63,1319.88,,2/25/2011,0
2/28/2011,97.1,1306.1,,2/24/2011,0
2/25/2011,96.52,1307.4,,2/23/2011,0
2/24/2011,95.83,1315.44,,2/22/2011,0
2/23/2011,96.04,1343.01,,2/18/2011,0
2/22/2011,92.65,1340.43,,2/17/2011,0
2/18/2011,85.03,1336.32,,2/16/2011,0
2/17/2011,85.05,1328.01,,2/15/2011,0
2/16/2011,83.8,1332.32,,2/14/2011,0
2/15/2011,83.13,1329.15,,2/11/2011,0
2/14/2011,83.66,1321.87,,2/10/2011,0
2/11/2011,84.39,1320.88,,2/9/2011,0
2/10/2011,85.44,1324.57,,2/8/2011,0
2/9/2011,85.59,1319.05,,2/7/2011,0
2/8/2011,85.85,1310.87,,2/4/2011,0
2/7/2011,86.3,1307.1,,2/3/2011,0
2/4/2011,87.87,1304.03,,2/2/2011,0
2/3/2011,89.42,1307.59,,2/1/2011,0
2/2/2011,89.78,1286.12,,1/31/2011,0
2/1/2011,89.54,1276.34,,1/28/2011,0
1/31/2011,90.99,1299.54,,1/27/2011,0
1/28/2011,88.15,1296.63,,1/26/2011,0
1/27/2011,84.45,1291.18,,1/25/2011,0
1/26/2011,86.15,1290.84,,1/24/2011,0
1/25/2011,85.08,1283.35,,1/21/2011,0
1/24/2011,86.74,1280.26,,1/20/2011,0
1/21/2011,88.22,1281.92,,1/19/2011,0
1/20/2011,88.56,1295.02,,1/18/2011,0
1/19/2011,90.85,1293.24,,1/14/2011,0
1/18/2011,91.38,1283.76,,1/13/2011,0
1/14/2011,91.53,1285.96,,1/12/2011,0
1/13/2011,91.39,1274.48,,1/11/2011,0
1/12/2011,91.85,1269.75,,1/10/2011,0
1/11/2011,91.11,1271.5,,1/7/2011,0
1/10/2011,89.24,1273.85,,1/6/2011,0
1/7/2011,88.07,1276.56,,1/5/2011,0
1/6/2011,88.37,1270.2,,1/4/2011,0
1/5/2011,90.3,1271.87,,1/3/2011,0
1/4/2011,89.39,1257.64,,12/31/2010,0
1/3/2011,91.59,1257.88,,12/30/2010,0
12/31/2010,91.38,1259.78,,12/29/2010,0
12/30/2010,89.85,1258.51,,12/28/2010,0
12/29/2010,91.13,1257.54,,12/27/2010,0
12/28/2010,91.48,1256.77,,12/23/2010,0
12/27/2010,90.99,1258.84,,12/22/2010,0
12/23/2010,90.84,1254.6,,12/21/2010,0
12/22/2010,89.83,1247.08,,12/20/2010,0
12/21/2010,89.3,1243.91,,12/17/2010,0
12/20/2010,88.68,1242.87,,12/16/2010,0
12/17/2010,88.02,1235.23,,12/15/2010,0
12/16/2010,87.71,1241.59,,12/14/2010,0
12/15/2010,88.66,1240.46,,12/13/2010,0
12/14/2010,88.33,1240.4,,12/10/2010,0
12/13/2010,88.62,1233,,12/9/2010,0
12/10/2010,87.81,1228.28,,12/8/2010,0
12/9/2010,88.35,1223.75,,12/7/2010,0
12/8/2010,88.3,1223.12,,12/6/2010,0
12/7/2010,88.69,1224.71,,12/3/2010,0
12/6/2010,89.33,1221.53,,12/2/2010,0
12/3/2010,89.18,1206.07,,12/1/2010,0
12/2/2010,87.98,1180.55,,11/30/2010,0
12/1/2010,86.75,1187.76,,11/29/2010,0
11/30/2010,84.12,1189.4,,11/26/2010,0
11/29/2010,85.73,1198.35,,11/24/2010,0
11/26/2010,83.87,1180.73,,11/23/2010,0
11/24/2010,83.21,1197.84,,11/22/2010,0
11/23/2010,80.79,1199.73,,11/19/2010,0
11/22/2010,81.24,1196.69,,11/18/2010,0
11/19/2010,81.65,1178.59,,11/17/2010,0
11/18/2010,81.88,1178.34,,11/16/2010,0
11/17/2010,80.43,1197.75,,11/15/2010,0
11/16/2010,82.33,1199.21,,11/12/2010,0
11/15/2010,84.88,1213.54,,11/11/2010,0
11/12/2010,84.89,1218.71,,11/10/2010,0
11/11/2010,87.77,1213.4,,11/9/2010,0
11/10/2010,87.77,1223.25,,11/8/2010,0
11/9/2010,87.04,1225.85,,11/5/2010,0
11/8/2010,87.07,1221.06,,11/4/2010,0
11/5/2010,86.85,1197.96,,11/3/2010,0
11/4/2010,86.49,1193.57,,11/2/2010,0
11/3/2010,84.45,1184.38,,11/1/2010,0
11/2/2010,83.91,1183.26,,10/29/2010,0
11/1/2010,82.94,1183.78,,10/28/2010,0
10/29/2010,81.45,1182.45,,10/27/2010,0
10/28/2010,82.2,1185.64,,10/26/2010,0
10/27/2010,81.9,1185.62,,10/25/2010,0
10/26/2010,82.6,1183.08,,10/22/2010,0
10/25/2010,82,1180.26,,10/21/2010,0
10/22/2010,81.15,1178.17,,10/20/2010,0
10/21/2010,80.03,1165.9,,10/19/2010,0
10/20/2010,81.93,1184.71,,10/18/2010,0
10/19/2010,79.57,1176.19,,10/15/2010,0
10/18/2010,83.06,1173.81,,10/14/2010,0
10/15/2010,81.23,1178.1,,10/13/2010,0
10/14/2010,82.71,1169.77,,10/12/2010,0
10/13/2010,83.03,1165.32,,10/11/2010,0
10/12/2010,81.67,1165.15,,10/8/2010,0
10/11/2010,82.18,1158.06,,10/7/2010,0
10/8/2010,82.66,1159.97,,10/6/2010,0
10/7/2010,81.34,1160.75,,10/5/2010,0
10/6/2010,83.21,1137.03,,10/4/2010,0
10/5/2010,82.83,1146.24,,10/1/2010,0
10/4/2010,81.43,1141.2,,9/30/2010,0
10/1/2010,81.57,1144.73,,9/29/2010,0
9/30/2010,79.95,1147.7,,9/28/2010,0
9/29/2010,77.85,1142.16,,9/27/2010,0
9/28/2010,76.15,1148.67,,9/24/2010,0
9/27/2010,76.51,1124.83,,9/23/2010,0
9/24/2010,74.63,1134.28,,9/22/2010,0
9/23/2010,73.4,1139.78,,9/21/2010,0
9/22/2010,72.98,1142.71,,9/20/2010,0
9/21/2010,72.96,1125.59,,9/17/2010,0
9/20/2010,74.81,1124.66,,9/16/2010,0
9/17/2010,73.63,1125.07,,9/15/2010,0
9/16/2010,74.58,1121.1,,9/14/2010,0
9/15/2010,75.92,1121.9,,9/13/2010,0
9/14/2010,76.78,1109.55,,9/10/2010,0
9/13/2010,77.17,1104.18,,9/9/2010,0
9/10/2010,76.4,1098.87,,9/8/2010,0
9/9/2010,74.25,1091.84,,9/7/2010,0
9/8/2010,74.65,1104.51,,9/3/2010,0
9/7/2010,73.98,1090.1,,9/2/2010,0
9/3/2010,74.52,1080.29,,9/1/2010,0
9/2/2010,74.99,1049.33,,8/31/2010,0
9/1/2010,73.97,1048.92,,8/30/2010,0
8/31/2010,71.93,1064.59,,8/27/2010,0
8/30/2010,74.69,1047.22,,8/26/2010,0
8/27/2010,75.17,1055.33,,8/25/2010,0
8/26/2010,73.36,1051.87,,8/24/2010,0
8/25/2010,72.07,1067.36,,8/23/2010,0
8/24/2010,71.24,1071.69,,8/20/2010,0
8/23/2010,72.71,1075.63,,8/19/2010,0
8/20/2010,73.45,1094.16,,8/18/2010,0
8/19/2010,74.45,1092.54,,8/17/2010,0
8/18/2010,75.39,1079.38,,8/16/2010,0
8/17/2010,75.76,1079.25,,8/13/2010,0
8/16/2010,75.17,1083.61,,8/12/2010,0
8/13/2010,75.39,1089.47,,8/11/2010,0
8/12/2010,75.68,1121.06,,8/10/2010,0
8/11/2010,78.09,1127.79,,8/9/2010,0
8/10/2010,80.24,1121.64,,8/6/2010,0
8/9/2010,81.46,1125.81,,8/5/2010,0
8/6/2010,80.67,1127.24,,8/4/2010,0
8/5/2010,82,1120.46,,8/3/2010,0
8/4/2010,82.49,1125.86,,8/2/2010,0
8/3/2010,82.52,1101.6,,7/30/2010,0
8/2/2010,81.25,1101.53,,7/29/2010,0
7/30/2010,78.85,1106.13,,7/28/2010,0
7/29/2010,78.3,1113.84,,7/27/2010,0
7/28/2010,77.06,1115.01,,7/26/2010,0
7/27/2010,77.46,1102.66,,7/23/2010,0
7/26/2010,78.93,1093.67,,7/22/2010,0
7/23/2010,78.68,1069.59,,7/21/2010,0
7/22/2010,79.01,1083.48,,7/20/2010,0
7/21/2010,76.27,1071.25,,7/19/2010,0
7/20/2010,77.32,1064.88,,7/16/2010,0
7/19/2010,76.53,1096.48,,7/15/2010,0
7/16/2010,75.96,1095.17,,7/14/2010,0
7/15/2010,76.67,1095.34,,7/13/2010,0
7/14/2010,77.02,1078.75,,7/12/2010,0
7/13/2010,77.16,1077.96,,7/9/2010,0
7/12/2010,74.93,1070.25,,7/8/2010,0
7/9/2010,76.08,1060.27,,7/7/2010,0
7/8/2010,75.46,1028.06,,7/6/2010,0
7/7/2010,74.05,1022.58,,7/2/2010,0
7/6/2010,71.96,1027.37,,7/1/2010,0
7/2/2010,72.06,1030.71,,6/30/2010,0
7/1/2010,72.95,1041.24,,6/29/2010,0
6/30/2010,75.59,1074.57,,6/28/2010,0
6/29/2010,75.93,1076.76,,6/25/2010,0
6/28/2010,78.26,1073.69,,6/24/2010,0
