Date,Oil_Value
5/13/2010,87.80193177
5/12/2010,89.27709864
5/11/2010,90.12679475
5/10/2010,90.63425215
5/7/2010,88.63982655
5/6/2010,91.00009353
5/5/2010,94.37527532
5/4/2010,97.64424509
5/3/2010,101.7157056
4/30/2010,101.9152698
4/29/2010,100.7559319
4/28/2010,98.44908594
4/27/2010,97.52634757
4/26/2010,99.60842389
4/23/2010,100.696782
4/22/2010,99.01692494
4/21/2010,98.99326498
4/20/2010,98.72117546
4/19/2010,96.35517964
4/16/2010,98.4727459
4/15/2010,101.1581512
4/14/2010,101.5485405
4/13/2010,99.43097421
4/12/2010,99.7740436
4/9/2010,100.4601824
4/8/2010,101.0161914
4/7/2010,101.5958604
4/6/2010,102.7315384
4/5/2010,102.4712788
4/1/2010,100.4010325
3/31/2010,99.42370232
3/30/2010,97.77376265
3/29/2010,97.53636126
3/26/2010,94.96055618
3/25/2010,95.58966986
3/24/2010,95.68463042
3/23/2010,97.22773946
3/22/2010,96.44431487
3/19/2010,95.7677209
3/18/2010,97.57197147
3/17/2010,98.43848655
3/16/2010,96.978468
3/15/2010,94.72315479
3/12/2010,96.4324448
3/11/2010,97.46514085
3/10/2010,97.44140071
3/9/2010,96.72919654
3/8/2010,97.18025918
3/5/2010,96.74106661
3/4/2010,95.20982764
3/3/2010,95.99325223
3/2/2010,94.58071395
3/1/2010,93.41744714
2/26/2010,95.10145968
2/25/2010,93.32263499
2/24/2010,95.50736598
2/22/2010,95.87745703
2/19/2010,95.28053599
2/18/2010,94.38515443
2/17/2010,92.31980764
2/16/2010,91.93777818
2/12/2010,88.49951301
2/11/2010,89.87243139
2/10/2010,88.96511141
2/9/2010,88.04585302
2/8/2010,85.82530676
2/5/2010,84.98961731
2/4/2010,87.31760935
2/3/2010,91.90196292
2/2/2010,92.20042344
2/1/2010,88.85766563
1/29/2010,87.18459028
1/28/2010,88.08167414
1/27/2010,88.1175575
1/26/2010,89.36151379
1/25/2010,90.01937528
1/22/2010,89.15817478
1/21/2010,91.00018697
1/20/2010,92.84219917
1/19/2010,94.51675571
1/15/2010,93.29672166
1/14/2010,94.95931709
1/13/2010,95.27030616
1/12/2010,96.63387363
1/11/2010,98.70314707
1/8/2010,98.97825279
1/7/2010,98.87060272
1/6/2010,99.49258087
1/4/2010,97.49507414
12/31/2009,95.40464557
12/30/2009,95.30847153
12/29/2009,94.81557959
12/28/2009,94.69536204
12/24/2009,93.8297957
12/23/2009,92.17079355
12/22/2009,89.44185522
12/21/2009,88.6243759
12/18/2009,88.19159273
12/17/2009,87.33804814
12/16/2009,87.3500699
12/15/2009,84.98178422
12/14/2009,83.56321716
12/11/2009,83.99600033
12/10/2009,84.80145789
12/9/2009,84.95774071
12/8/2009,87.30198288
12/7/2009,88.87683275
12/4/2009,90.72818298
12/3/2009,91.9183367
12/2/2009,92.08664126
12/1/2009,94.21449185
11/30/2009,92.89397562
11/27/2009,91.41546126
11/25/2009,93.71136568
11/24/2009,91.37939994
11/23/2009,93.230548
11/20/2009,92.22083087
11/19/2009,93.11034358
11/18/2009,95.65867728
11/17/2009,95.12977783
11/16/2009,94.84128723
11/13/2009,91.77607452
11/12/2009,92.4852806
11/11/2009,95.29806402
11/10/2009,95.02159386
11/9/2009,95.47837065
11/6/2009,93.07428225
11/5/2009,95.70675905
11/4/2009,96.64435352
11/3/2009,95.68271816
11/2/2009,93.91571319
10/30/2009,92.77581589
10/29/2009,96.23382358
10/28/2009,93.33006103
10/27/2009,95.84826174
10/26/2009,94.80001551
10/22/2009,97.82426614
10/21/2009,98.04114467
10/20/2009,95.29401661
10/19/2009,95.92055459
10/16/2009,94.6192834
10/15/2009,93.47464671
10/14/2009,90.58293297
10/13/2009,89.34190582
10/12/2009,88.28161079
10/9/2009,86.4742897
10/8/2009,86.37789924
10/7/2009,83.8235521
10/6/2009,85.40194585
10/5/2009,84.83565191
10/2/2009,84.28140678
10/1/2009,85.32965301
9/30/2009,85.29911205
9/29/2009,80.58778876
9/28/2009,80.74483287
9/25/2009,79.75424695
9/24/2009,79.59720284
9/23/2009,83.3179402
9/22/2009,86.43466176
9/21/2009,84.2118836
9/18/2009,87.02659725
9/17/2009,87.54605084
9/16/2009,87.59437211
9/15/2009,85.68568216
9/14/2009,83.18505673
9/11/2009,83.70451032
9/10/2009,86.90579409
9/9/2009,86.14473417
9/8/2009,85.89104754
9/4/2009,82.17031017
9/3/2009,82.09782828
9/2/2009,82.20655112
9/1/2009,82.20655112
8/31/2009,84.70637026
8/28/2009,88.07234666
8/27/2009,87.76965094
8/26/2009,86.48622109
8/25/2009,87.23690647
8/24/2009,90.04592275
8/21/2009,89.46474697
8/20/2009,87.83019008
8/19/2009,87.68489614
8/18/2009,83.77406744
8/17/2009,80.81975721
8/14/2009,81.7399522
8/13/2009,85.38440867
8/12/2009,84.94852683
8/11/2009,84.08887099
8/10/2009,85.4812713
8/7/2009,85.88082965
8/6/2009,87.10372036
8/5/2009,87.14004384
8/4/2009,86.47411326
8/3/2009,86.66783852
7/31/2009,84.41638453
7/30/2009,81.3654828
7/29/2009,77.00184248
7/28/2009,81.71797742
7/27/2009,83.11580092
7/24/2009,82.71468635
7/23/2009,81.63289251
7/22/2009,79.49361481
7/21/2009,78.66707569
7/20/2009,77.76760666
7/17/2009,77.2570972
7/16/2009,75.38522921
7/15/2009,74.80178983
7/14/2009,72.34648247
7/13/2009,72.55311724
7/10/2009,72.79621698
7/9/2009,73.42827631
7/8/2009,73.10009166
7/7/2009,76.49133302
7/6/2009,77.85269156
7/2/2009,81.11022807
7/1/2009,84.24621471
6/30/2009,84.95684583
6/29/2009,86.9017729
6/26/2009,84.06947285
6/25/2009,85.37014283
6/24/2009,83.47383893
6/23/2009,84.1667192
6/22/2009,81.35873074
6/19/2009,84.54354882
6/18/2009,86.75590337
6/17/2009,86.34260637
6/16/2009,85.66188189
6/15/2009,85.84421881
6/12/2009,87.57034159
6/11/2009,88.34831242
6/10/2009,86.7072802
6/9/2009,85.10271536
6/8/2009,82.76880287
6/5/2009,83.19425566
6/4/2009,83.64402005
6/3/2009,80.37411141
6/2/2009,83.3279694
6/1/2009,83.36443678
5/29/2009,81.43061995
5/28/2009,79.92014397
5/27/2009,77.91845628
5/26/2009,76.69042703
5/22/2009,75.73256421
5/21/2009,74.97118607
5/20/2009,76.18693503
5/19/2009,73.25194511
5/18/2009,72.49056697
5/15/2009,69.18716827
5/14/2009,71.98707498
5/13/2009,71.25025742
5/12/2009,72.26952171
5/11/2009,71.83971147
5/8/2009,71.99935527
5/7/2009,69.6415391
5/6/2009,69.18716827
5/5/2009,66.11709513
5/4/2009,66.89075356
5/1/2009,65.33115641
4/30/2009,63.06191043
4/29/2009,62.87686962
4/28/2009,61.5815839
4/27/2009,61.8529771
4/24/2009,63.59236078
4/23/2009,61.21150226
4/22/2009,60.26162607
4/21/2009,57.37498932
4/20/2009,56.59781789
4/17/2009,62.08736213
4/16/2009,61.65560022
4/15/2009,60.75506825
4/14/2009,60.95244512
4/13/2009,61.74195261
4/9/2009,64.44354853
4/8/2009,60.91543696
4/7/2009,60.6317077
4/6/2009,62.97555805
4/3/2009,64.776622
4/2/2009,64.93699071
4/1/2009,59.69416756
3/31/2009,61.51497903
3/30/2009,59.96657541
3/27/2009,64.88430531
3/26/2009,67.31220219
3/25/2009,65.36740724
3/24/2009,66.86626195
3/23/2009,66.64329182
3/20/2009,63.24919109
3/19/2009,63.93048868
3/18/2009,61.60168964
3/17/2009,60.89561759
3/16/2009,58.65352914
3/13/2009,57.29093396
3/12/2009,58.25713782
3/11/2009,52.4351402
3/10/2009,56.62202359
3/9/2009,58.30668673
3/6/2009,56.38666624
3/5/2009,54.02070551
3/4/2009,56.21324504
3/3/2009,51.59280863
3/2/2009,49.73472429
2/27/2009,55.67166124
2/26/2009,56.24380074
2/24/2009,49.7015099
2/23/2009,47.81096198
2/20/2009,48.43285274
2/19/2009,49.10449477
2/18/2009,43.05971654
2/17/2009,43.44528881
2/13/2009,46.65424516
2/12/2009,42.26369636
2/11/2009,44.70150816
2/10/2009,46.70399642
2/9/2009,49.20399729
2/6/2009,49.96270402
2/5/2009,51.20648555
2/4/2009,50.14927125
2/3/2009,50.72141076
2/2/2009,49.85076369
1/30/2009,52.18425605
1/29/2009,51.88377089
1/28/2009,52.78522637
1/27/2009,52.0590539
1/26/2009,57.25494312
1/23/2009,58.18143903
1/22/2009,54.67577884
1/21/2009,54.52553626
1/20/2009,48.50331285
1/16/2009,45.71130491
1/15/2009,44.32156104
1/14/2009,46.67536146
1/13/2009,47.30137221
1/12/2009,47.06348813
1/9/2009,51.12003778
1/8/2009,52.20929648
1/7/2009,53.37367648
1/6/2009,60.82320439
1/5/2009,61.11116934
1/2/2009,58.01867624
12/31/2008,56.17544645
12/30/2008,49.15981334
12/29/2008,50.40675711
12/26/2008,47.49722165
12/24/2008,44.52470924
12/23/2008,49.09683638
12/22/2008,50.2682078
12/19/2008,42.66059128
12/18/2008,45.6205083
12/17/2008,50.45713867
12/16/2008,54.91590729
12/15/2008,56.06208793
12/12/2008,58.29147223
12/11/2008,60.4326888
12/10/2008,54.81514416
12/9/2008,52.98881238
12/8/2008,55.0544566
12/5/2008,51.40179304
12/4/2008,55.00407503
12/3/2008,58.93383721
12/2/2008,59.14795886
12/1/2008,62.07008971
11/28/2008,67.96092602
11/26/2008,67.97341196
11/25/2008,63.39107504
11/24/2008,68.04832755
11/21/2008,62.34225678
11/20/2008,61.9551929
11/19/2008,66.94956556
11/18/2008,67.9109823
11/17/2008,68.61019447
11/14/2008,71.21975419
11/13/2008,72.71806599
11/12/2008,70.1209922
11/11/2008,74.07903254
11/10/2008,77.92469949
11/7/2008,76.21412685
11/6/2008,75.8770067
11/5/2008,81.53313374
11/4/2008,88.063276
11/3/2008,79.79758924
10/31/2008,83.18535249
10/30/2008,80.9158804
10/28/2008,76.95350481
10/27/2008,77.55460823
10/24/2008,78.69547798
10/23/2008,83.22215474
10/22/2008,81.88500632
10/21/2008,86.96371682
10/20/2008,91.08556882
10/17/2008,88.14138882
10/16/2008,85.68790549
10/15/2008,91.44132391
10/14/2008,96.45869733
10/13/2008,99.599156
10/10/2008,95.31782758
10/9/2008,106.223561
10/8/2008,109.1186713
10/7/2008,110.4803546
10/6/2008,107.7201858
10/3/2008,115.1665078
10/2/2008,115.2769145
10/1/2008,120.8708565
9/30/2008,122.4161328
9/29/2008,117.2222051
9/26/2008,130.0184861
9/25/2008,131.3929915
9/24/2008,128.6074893
9/23/2008,129.6779006
9/22/2008,147.0842486
9/19/2008,127.172165
9/18/2008,119.0589336
9/17/2008,118.1831425
9/16/2008,110.8727197
9/15/2008,116.4193966
9/12/2008,123.0729761
9/11/2008,122.6958994
9/10/2008,124.7759033
9/9/2008,125.6030393
9/8/2008,129.349479
9/5/2008,129.2156776
9/4/2008,131.2348626
9/3/2008,133.0107723
9/2/2008,133.4486678
8/29/2008,140.4806093
8/28/2008,140.6387808
8/27/2008,143.7535423
8/26/2008,141.4661393
8/25/2008,140.054763
8/22/2008,139.4220771
8/21/2008,147.4401545
8/20/2008,139.8965916
8/19/2008,139.3490749
8/18/2008,137.3293468
8/15/2008,138.4243801
8/14/2008,139.9330927
8/13/2008,141.1376293
8/12/2008,137.4996853
8/11/2008,139.2517386
8/8/2008,140.1642664
8/7/2008,146.0287782
8/6/2008,144.2767249
8/5/2008,144.9945801
8/4/2008,147.7199964
8/1/2008,152.209633
7/31/2008,150.6153948
7/30/2008,153.8806705
7/29/2008,148.3212048
7/28/2008,151.404402
7/25/2008,149.620032
7/24/2008,152.3269334
7/23/2008,151.0523834
7/22/2008,155.313022
7/21/2008,159.0638406
7/18/2008,156.4419091
7/17/2008,156.9395906
7/16/2008,163.385172
7/15/2008,168.4105406
7/11/2008,176.1063949
7/10/2008,171.9428649
7/9/2008,165.1452649
7/8/2008,165.1331263
7/7/2008,171.6029849
7/3/2008,176.3613049
7/2/2008,174.2734706
7/1/2008,171.117442
6/30/2008,171.1130983
6/27/2008,171.369768
6/26/2008,170.6730932
6/25/2008,164.4519098
6/24/2008,167.4463891
6/23/2008,167.1286076
6/20/2008,164.5374664
6/19/2008,161.2496504
6/18/2008,167.0552734
6/17/2008,163.7919022
6/13/2008,164.8308031
6/12/2008,167.1286076
6/11/2008,166.6886025
6/10/2008,160.4918639
6/9/2008,164.2074626
6/6/2008,169.3286331
6/5/2008,156.1895917
6/4/2008,149.4795137
6/3/2008,151.9362089
6/2/2008,156.1529246
5/30/2008,157.4774472
5/29/2008,156.5747496
5/28/2008,162.0280323
5/27/2008,159.3323053
5/23/2008,163.4624558
5/22/2008,161.7559864
5/21/2008,164.6742964
5/20/2008,159.6043511
5/19/2008,157.1064756
5/16/2008,156.1666809
5/15/2008,153.4833196
5/14/2008,153.6069768
5/13/2008,155.5607606
5/12/2008,153.6193425
5/9/2008,155.7586121
5/8/2008,152.9515936
5/7/2008,152.7537421
5/6/2008,150.6639354
5/5/2008,148.3515457
5/2/2008,143.8380578
4/30/2008,141.7147024
4/29/2008,144.4250929
4/28/2008,148.3220599
4/25/2008,148.0347835
4/24/2008,144.9621749
4/23/2008,147.7599974
4/22/2008,149.0964572
4/21/2008,146.7357945
4/18/2008,145.7490625
4/17/2008,143.4633415
4/16/2008,143.5507734
4/15/2008,142.1268816
4/14/2008,139.5913551
4/11/2008,137.5679299
4/10/2008,137.5304591
4/9/2008,138.4797203
4/8/2008,135.5195242
4/7/2008,136.2564506
4/4/2008,132.6842309
4/3/2008,129.686564
4/2/2008,130.9355919
4/1/2008,126.1268346
3/31/2008,127.8553272
3/28/2008,132.9403393
3/27/2008,135.4073253
3/26/2008,133.2927658
3/25/2008,127.4022073
3/24/2008,126.9490875
3/20/2008,128.1825805
3/19/2008,131.5054596
3/18/2008,137.7232714
3/17/2008,133.0158592
3/14/2008,138.7176178
3/13/2008,138.8686577
3/12/2008,138.3526045
3/11/2008,136.8799649
3/10/2008,135.8100985
3/7/2008,132.3487661
3/6/2008,132.7515393
3/5/2008,131.5558063
3/3/2008,128.950367
2/29/2008,129.505452
2/28/2008,130.459194
2/27/2008,126.7078087
2/26/2008,128.2846622
2/25/2008,126.1864297
2/22/2008,125.6523342
2/21/2008,124.9147737
2/20/2008,128.1066304
2/19/2008,127.1783214
2/15/2008,121.4431527
2/14/2008,121.3922864
2/13/2008,118.6073597
2/12/2008,117.9842482
2/11/2008,119.0142896
2/8/2008,116.6998756
2/7/2008,112.0456145
2/6/2008,110.8121081
2/5/2008,112.4271113
2/4/2008,114.4744775
2/1/2008,113.1265221
1/31/2008,117.2060243
1/30/2008,117.9469452
1/29/2008,117.0655048
1/28/2008,116.2351624
1/25/2008,115.8774765
1/24/2008,114.2167917
1/23/2008,111.125363
1/22/2008,114.7788696
1/18/2008,115.6986335
1/17/2008,115.1365556
1/16/2008,116.043545
1/15/2008,117.3976418
1/14/2008,120.3357765
1/11/2008,118.4068272
1/10/2008,119.709826
1/9/2008,122.2136278
1/8/2008,123.0567447
1/7/2008,121.4727068
1/4/2008,125.0751154
1/3/2008,126.6974768
1/2/2008,127.2595547
12/31/2007,123.4216289
12/28/2007,123.4473471
12/27/2007,124.2446112
12/26/2007,123.4087698
12/24/2007,121.0426957
12/21/2007,119.9882496
12/20/2007,117.0949524
12/19/2007,117.3264162
12/18/2007,116.3619838
12/17/2007,116.5420111
12/14/2007,117.3649934
12/13/2007,118.6251851
12/12/2007,121.3770322
12/11/2007,115.7576061
12/10/2007,112.9800408
12/7/2007,113.5201229
12/6/2007,116.0276472
12/5/2007,112.5042542
12/4/2007,113.5715593
12/3/2007,114.8446101
11/30/2007,114.1849855
11/29/2007,117.14548
11/28/2007,116.6434831
11/27/2007,121.5347349
11/26/2007,125.7566574
11/23/2007,126.3744998
11/21/2007,125.2289171
11/20/2007,126.181424
11/19/2007,121.8179126
11/16/2007,122.4100115
11/15/2007,120.2604351
11/14/2007,121.1099683
11/13/2007,117.3514274
11/12/2007,121.7921692
11/9/2007,123.9803607
11/8/2007,122.8733932
11/7/2007,124.0447193
11/6/2007,124.4694859
11/5/2007,120.9683794
11/2/2007,123.4783638
11/1/2007,120.3376653
10/31/2007,122.6000439
10/30/2007,117.2177295
10/29/2007,121.3031006
10/26/2007,119.1372054
10/25/2007,117.3214849
10/24/2007,112.9637557
10/23/2007,110.5903495
10/22/2007,113.5603495
10/19/2007,114.9091705
10/18/2007,116.0375111
10/17/2007,113.3528386
10/16/2007,113.6251967
10/15/2007,111.7057207
10/12/2007,108.5411792
10/11/2007,107.7500439
10/10/2007,105.4414849
10/9/2007,104.0926639
10/8/2007,102.4844543
10/5/2007,105.3377294
10/4/2007,105.6230569
10/3/2007,103.6776421
10/2/2007,103.8203059
10/1/2007,104.0667251
9/28/2007,106.3099034
9/27/2007,107.8981728
9/26/2007,104.5393735
9/25/2007,103.5369412
9/24/2007,105.3855827
9/21/2007,106.257829
9/20/2007,108.4709913
9/19/2007,106.6614057
9/18/2007,106.1146244
9/17/2007,104.8908758
9/14/2007,102.9771413
9/13/2007,104.2659829
9/12/2007,104.0316481
9/11/2007,101.8445229
9/10/2007,100.8811464
9/7/2007,99.85267685
9/6/2007,99.33193277
9/5/2007,98.58987246
9/4/2007,97.74366333
9/3/2007,92.17170171
8/31/2007,96.81460573
8/30/2007,95.92543863
8/29/2007,96.12157844
8/28/2007,93.7940528
8/27/2007,94.10787648
8/24/2007,92.95718965
8/23/2007,91.30961532
8/22/2007,90.8388798
8/21/2007,90.8388798
8/20/2007,92.99641761
8/17/2007,94.12095247
8/16/2007,92.83950577
8/15/2007,95.88621067
8/14/2007,94.64399194
8/13/2007,93.65021694
8/10/2007,93.45407714
8/9/2007,93.61098898
8/8/2007,94.34324424
8/7/2007,94.69629588
8/6/2007,94.22556036
8/3/2007,98.69754782
8/2/2007,100.502034
8/1/2007,100.0705264
7/31/2007,102.2486895
7/30/2007,100.4445316
7/27/2007,100.6929302
7/26/2007,97.98669328
7/25/2007,99.20253884
7/24/2007,96.16946175
7/23/2007,97.90825163
7/20/2007,98.79725699
7/19/2007,99.25483328
7/18/2007,98.11742937
7/17/2007,96.77084772
7/16/2007,96.94080463
7/13/2007,96.65318525
7/12/2007,94.78365928
7/11/2007,94.86210093
7/10/2007,95.18894113
7/9/2007,94.37837743
7/6/2007,95.18894113
7/5/2007,93.88158032
7/4/2007,95.50270773
7/3/2007,93.35863599
7/2/2007,92.94028053
6/29/2007,92.5334089
6/28/2007,91.0802102
6/27/2007,90.29469739
6/26/2007,88.72367177
6/25/2007,90.56962687
6/22/2007,90.51725935
6/21/2007,89.87575723
6/20/2007,89.27353074
6/19/2007,90.46489183
6/18/2007,90.45179995
6/15/2007,89.02478502
6/14/2007,88.56656921
6/13/2007,86.74679787
6/12/2007,85.55543678
6/11/2007,86.36713335
6/8/2007,84.78301585
6/7/2007,87.62395384
6/6/2007,86.35404147
6/5/2007,85.89582566
6/4/2007,86.68133847
6/1/2007,85.20195601
5/31/2007,84.10196879
5/30/2007,83.41874705
5/29/2007,82.97202514
5/28/2007,93.36487896
5/25/2007,85.66549548
5/24/2007,84.32532975
5/23/2007,86.41441162
5/22/2007,85.36330124
5/21/2007,87.0713556
5/18/2007,85.3238846
5/17/2007,85.21877357
5/16/2007,82.18369236
5/15/2007,82.9983029
5/14/2007,82.06544244
5/11/2007,81.94719253
5/10/2007,81.21141527
5/9/2007,80.86980439
5/8/2007,81.80266485
5/7/2007,80.76469336
5/4/2007,81.36908182
5/3/2007,83.02458066
5/2/2007,83.66838576
5/1/2007,84.6143851
4/30/2007,87.00577714
4/27/2007,87.99884263
4/26/2007,86.14512039
4/25/2007,87.1779085
4/24/2007,85.50955848
4/23/2007,87.24411286
4/20/2007,83.92065371
4/19/2007,81.86831838
4/18/2007,83.58963188
4/17/2007,83.54990927
4/16/2007,84.22519379
4/13/2007,84.25167554
4/12/2007,84.54297475
4/11/2007,82.1066541
4/10/2007,81.94776362
4/9/2007,81.44461044
4/5/2007,85.11233229
4/4/2007,85.24474102
4/3/2007,85.58900372
4/2/2007,87.31031723
3/30/2007,87.92829456
3/29/2007,88.14187475
3/28/2007,85.53886618
3/27/2007,84.00375857
3/26/2007,83.97706104
3/23/2007,83.13608904
3/22/2007,82.34851209
3/21/2007,79.57196962
3/20/2007,75.7275262
3/19/2007,75.54064353
3/16/2007,76.23477915
3/15/2007,76.82212467
3/14/2007,77.63639915
3/13/2007,77.32937762
3/12/2007,78.63755629
3/9/2007,80.15931514
3/8/2007,82.28176828
3/7/2007,82.522046
3/6/2007,81.0136359
3/5/2007,80.18601267
3/2/2007,82.28176828
3/1/2007,82.76232371
2/28/2007,83.36931598
2/27/2007,82.92406797
2/26/2007,82.82962142
2/23/2007,82.49231233
2/22/2007,82.23595742
2/21/2007,78.35015664
2/20/2007,78.35015664
2/19/2007,85.150308
2/16/2007,80.13114866
2/15/2007,78.24221773
2/14/2007,78.25571009
2/13/2007,79.68590066
2/12/2007,77.99935518
2/9/2007,80.80576685
2/8/2007,80.56290431
2/7/2007,77.86443154
2/6/2007,79.44303811
2/5/2007,79.25414502
2/2/2007,79.6319312
2/1/2007,77.31124463
1/31/2007,78.99390113
1/30/2007,77.40424058
1/29/2007,73.38253526
1/26/2007,75.29828003
1/25/2007,73.68144579
1/24/2007,75.23034581
1/23/2007,74.78198002
1/22/2007,69.46952468
1/19/2007,70.63799312
1/18/2007,68.58637993
1/17/2007,70.97766417
1/16/2007,69.57821942
1/15/2007,81.45311959
1/12/2007,71.99667735
1/11/2007,70.48853785
1/10/2007,73.3961221
1/9/2007,75.59719056
1/8/2007,76.20859846
1/5/2007,76.50750899
1/4/2007,75.52925635
1/3/2007,79.23846429
1/2/2007,91.45303552
12/29/2006,83.33790183
12/28/2006,82.6280622
12/27/2006,82.36869773
12/26/2006,83.40615564
12/22/2006,85.19440545
12/21/2006,85.5356745
12/20/2006,86.20456184
12/19/2006,86.20456184
12/18/2006,84.92139021
12/15/2006,86.58678317
12/14/2006,85.33091307
12/13/2006,83.77472621
12/12/2006,83.29694954
12/11/2006,83.56996478
12/8/2006,84.6756765
12/7/2006,85.30361155
12/6/2006,84.89408869
12/5/2006,85.22170698
12/4/2006,85.23535774
12/1/2006,86.58678317
11/30/2006,86.44792876
11/29/2006,85.5304551
11/28/2006,83.5174905
11/27/2006,82.60001684
11/24/2006,92.91132531
11/22/2006,81.12110407
11/21/2006,82.39461229
11/20/2006,80.51858405
11/17/2006,76.42418667
11/16/2006,77.04040032
11/15/2006,80.46380951
11/14/2006,79.80651494
11/13/2006,80.21732404
11/10/2006,81.60038136
11/9/2006,83.75028232
11/8/2006,81.92902864
11/7/2006,80.69660133
11/6/2006,82.18920774
11/3/2006,80.9841677
11/2/2006,79.25876947
11/1/2006,80.39534132
10/31/2006,80.43602887
10/30/2006,79.92928052
10/27/2006,83.20260095
10/26/2006,82.6684608
10/25/2006,84.09283454
10/24/2006,81.28517476
10/23/2006,77.82011171
10/20/2006,77.82011171
10/19/2006,80.12102314
10/18/2006,78.95687152
10/17/2006,80.7099469
10/16/2006,82.09323294
10/13/2006,80.21689445
10/12/2006,79.24448545
10/11/2006,78.87469611
10/10/2006,80.14841494
10/9/2006,82.12062474
10/6/2006,81.84670672
10/5/2006,82.21649605
10/4/2006,81.36735017
10/3/2006,80.36754937
10/2/2006,83.58608619
9/29/2006,85.83614157
9/28/2006,85.63147743
9/27/2006,85.90436295
9/26/2006,83.2437291
9/25/2006,83.84407725
9/22/2006,82.61609239
9/21/2006,84.03509712
9/20/2006,82.4932939
9/19/2006,84.13060705
9/18/2006,87.05048216
9/15/2006,86.40920117
9/14/2006,86.25911414
9/13/2006,87.28243485
9/12/2006,86.99590505
9/11/2006,89.52009615
9/8/2006,90.39332982
9/7/2006,91.85326738
9/6/2006,92.09886435
9/5/2006,93.59973473
9/1/2006,94.40474703
8/31/2006,95.55289765
8/30/2006,95.24009995
8/29/2006,94.80490315
8/28/2006,96.02889415
8/25/2006,98.61287515
8/24/2006,98.40887665
8/23/2006,97.59288265
8/22/2006,98.77607396
8/21/2006,98.53127575
8/18/2006,96.74968885
8/17/2006,95.28089965
8/16/2006,97.76968135
8/15/2006,99.34726976
8/14/2006,100.000065
8/11/2006,101.1152568
8/10/2006,100.6392603
8/9/2006,103.8352368
8/8/2006,103.7808372
8/7/2006,104.6920305
8/4/2006,101.6728527
8/3/2006,102.6248457
8/2/2006,103.1008422
8/1/2006,101.8768512
7/31/2006,101.549297
7/28/2006,99.96600152
7/27/2006,101.7403844
7/26/2006,100.9214385
7/25/2006,100.6621056
7/24/2006,102.4364884
7/21/2006,101.5902443
7/20/2006,99.74761593
7/19/2006,99.17435377
7/18/2006,100.3754745
7/17/2006,102.7777159
7/14/2006,105.1390101
7/13/2006,104.6885898
7/12/2006,102.2999975
7/11/2006,101.2217186
7/10/2006,100.4710182
7/7/2006,101.1261749
7/6/2006,102.5593303
7/5/2006,102.6275758
6/30/2006,101.3728856
6/29/2006,100.8106933
6/28/2006,98.986996
6/27/2006,98.61677174
6/26/2006,98.45222763
6/23/2006,97.17701076
6/22/2006,97.13587473
6/21/2006,96.43656225
6/20/2006,94.53059294
6/19/2006,94.58544097
6/16/2006,95.81952182
6/15/2006,95.29846546
6/14/2006,94.80483313
6/13/2006,94.00953658
6/12/2006,96.47769827
6/9/2006,98.21912347
6/8/2006,96.46398627
6/7/2006,97.10845071
6/6/2006,99.41206829
6/5/2006,99.54918838
6/2/2006,99.17896413
6/1/2006,96.45027426
5/31/2006,98.10749514
5/30/2006,99.12586443
5/26/2006,98.21758912
5/25/2006,98.14878039
5/24/2006,96.13956531
5/23/2006,95.27257524
5/22/2006,95.27257524
5/19/2006,94.30925294
5/18/2006,95.57533368
5/17/2006,94.5294409
5/16/2006,95.68542765
5/15/2006,95.52028669
5/12/2006,99.13962618
5/11/2006,100.9011298
5/10/2006,99.2634819
5/9/2006,97.28179032
5/8/2006,96.01570958
5/5/2006,96.59370296
5/4/2006,96.24965928
5/3/2006,99.46990811
5/2/2006,102.6763952
5/1/2006,101.4240762
4/28/2006,99.57376846
4/27/2006,98.31316566
4/26/2006,99.64303235
4/25/2006,100.9590463
4/24/2006,101.5824213
4/21/2006,104.1313324
4/20/2006,99.67073791
4/19/2006,99.97549903
4/18/2006,98.83957123
4/17/2006,97.52355731
4/12/2006,95.05776283
4/11/2006,95.55646283
4/10/2006,95.22399616
4/7/2006,93.35387113
4/6/2006,94.11577392
4/5/2006,92.91058223
4/4/2006,91.74694888
4/3/2006,92.45344056
3/31/2006,93.2388857
3/30/2006,93.96654923
3/29/2006,92.98700218
3/28/2006,92.45524806
3/27/2006,89.78248397
3/24/2006,89.92241926
3/23/2006,89.43264573
3/22/2006,86.43803047
3/21/2006,84.75880695
3/20/2006,84.54890401
3/17/2006,87.83738339
3/16/2006,88.97085927
3/15/2006,86.99777164
3/14/2006,88.29916986
3/13/2006,86.43803047
3/10/2006,83.90520166
3/9/2006,84.61887166
3/8/2006,83.98916284
3/7/2006,86.17215341
3/6/2006,87.33361634
3/3/2006,89.09680103
3/2/2006,88.66300162
3/1/2006,86.71790105
2/28/2006,86.55195751
2/27/2006,85.97409882
2/24/2006,88.6660747
2/23/2006,85.32576955
2/22/2006,85.98819293
2/21/2006,86.11503996
2/17/2006,84.39555798
2/16/2006,82.39419372
2/15/2006,81.25257044
2/14/2006,83.95864043
2/13/2006,86.31235756
2/10/2006,87.15800444
2/9/2006,88.25734537
2/8/2006,88.15868657
2/7/2006,88.91976876
2/6/2006,91.7667799
2/3/2006,92.13322688
2/2/2006,91.16073297
2/1/2006,93.81042651
1/31/2006,96.07846323
1/30/2006,96.68673383
1/27/2006,95.85212999
1/26/2006,93.7302558
1/25/2006,93.15027685
